x	y	new_x	new_y	pixel_x	pixel_yselected
32	17	32.114872048117896	16.85812350436374	26960	13328	0
2	18	1.886162220348011	17.996194100594735	5169	14156	0
3	18	2.76631552956321	17.9893578881616	5808	14148	0
4	18	3.9271903298117894	17.9665246911951	6644	14131	0
5	18	4.865500432794744	17.966222264745216	7315	14131	0
6	18	5.915932117808949	17.982703131598395	8077	14148	0
7	18	6.884114768288353	17.956004374736064	8774	14123	0
8	18	7.948938265713779	17.922499648085587	9544	14098	0
9	18	8.84081864790483	17.91511769337697	10183	14098	0
10	18	9.857421597567473	17.91760308892877	10920	14098	1
11	18	10.809077592329546	17.905082633903437	11600	14090	1
12	18	12.056479436700995	18.022564312359236	12501	14172	1
13	18	12.976394375887786	17.990522229993665	13165	14148	1
14	18	13.896192793412643	17.983736880190737	13828	14148	1
15	18	15.039507501775569	17.972771172050958	14655	14139	1
16	18	15.982024869051848	17.967694531689894	15335	14131	1
17	18	17.05842978737571	17.9650909148895	16105	14131	1
18	18	18.02182117808949	17.939885044957066	16802	14115	1
19	18	19.02492009943182	17.94227558857686	17523	14115	1
20	18	19.948201682350852	17.93566757064682	18194	14115	1
21	18	21.074763627485797	17.922406170819258	19005	14098	1
22	18	21.89115323153409	17.9206823400549	19595	14098	1
23	18	23.17884521484375	18.008861644847972	20521	14164	1
24	18	24.11362360174006	17.965250376108532	21193	14131	1
25	18	24.96903409090909	17.972043973905546	21807	14139	1
26	18	26.185511918501422	17.950826009114582	22684	14123	1
27	18	27.09840087890625	17.94766702737894	23347	14123	1
28	18	28.190763716264204	17.95766084688204	24134	14131	1
29	18	29.116650390625	17.94392931139147	24797	14115	1
30	18	30.124107776988637	17.921636358037727	25526	14098	0
31	18	31.12150545987216	17.904146486574465	26247	14090	0
32	18	32.07381758256392	17.899002487595016	26935	14082	0
2	19	1.8843061967329542	18.99108226879223	5169	14877	0
3	19	2.794076121937145	18.97663315781602	5825	14868	0
4	19	3.875358997691761	18.95824700432855	6603	14852	0
5	19	4.948099032315341	18.944938865867822	7381	14844	0
6	19	5.863956520774147	18.961496713999157	8036	14860	0
7	19	6.931072998046876	18.94327277106208	8806	14844	0
8	19	7.906241399591621	18.925113437412023	9511	14828	0
9	19	8.862644264914774	18.903081670537727	10199	14811	0
10	19	9.842911876331677	18.905857120548283	10904	14819	1
11	19	10.795420976118608	18.9163128277203	11592	14828	1
12	19	12.05611600008878	19.007537016997468	12501	14893	1
13	19	13.01192793412642	18.970767459353887	13189	14868	1
14	19	13.862475031072444	18.94194896801098	13804	14844	1
15	19	15.037693093039774	18.94603035041878	14647	14844	1
16	19	15.996108731356536	18.967190579251128	15344	14860	1
17	19	17.014940851384946	18.9393371032165	16073	14844	1
18	19	18.074211536754262	18.927860019443273	16843	14836	1
19	19	18.984850519353696	18.917426306922156	17498	14828	1
20	19	20.02555819424716	18.89154135214316	18244	14803	1
21	19	20.958896706321024	18.88761530695735	18915	14803	1
22	19	21.912851229580966	18.891579842782235	19603	14803	1
23	19	23.182016268643466	18.999084197723114	20521	14885	1
24	19	24.14730945933949	18.95847932282869	21217	14852	1
25	19	24.96991355202415	18.94515881237683	21807	14844	1
26	19	26.192064874822446	18.967124595298426	22692	14860	1
27	19	27.08237360174006	18.955221365163993	23331	14852	1
28	19	28.204915549538352	18.940310366518865	24142	14844	1
29	19	29.16392489346591	18.920622404631196	24838	14828	0
30	19	30.089756081321024	18.913316056535052	25502	14819	0
31	19	31.112347412109376	18.9126507183453	26239	14819	0
32	19	32.06985307173296	18.902471318975227	26927	14811	0
2	20	1.9079975474964486	20.03220594251478	5186	15639	0
3	20	2.800473716042258	20.03753139736416	5833	15639	0
4	20	3.887874672629616	20.022117271079672	6611	15630	0
5	20	4.875571233575994	19.991983224679757	7324	15606	0
6	20	5.951449030095881	19.998475770692565	8102	15614	0
7	20	6.903218772194603	19.981933043883725	8790	15598	0
8	20	7.863755382191052	19.982498031478745	9478	15598	0
9	20	8.894063498757104	19.969860729870494	10224	15589	0
10	20	9.849578579989348	19.960086856876405	10912	15581	1
11	20	10.781141523881393	19.9534692162866	11583	15581	1
12	20	12.029787653142757	20.035250826998872	12485	15639	1
13	20	13.030126120827417	20.01366445180532	13206	15622	1
14	20	13.868776910955257	20.001281463348114	13812	15614	1
15	20	15.0303730357777	20.007976085216075	14647	15622	1
16	20	15.966718916459518	19.97675605292793	15319	15598	1
17	20	17.0389706698331	19.96865789739935	16097	15589	1
18	20	18.02098055752841	19.966830966708894	16802	15589	1
19	20	18.96127430308949	19.971988712345155	17482	15589	1
20	20	19.964259477095172	19.947706617750562	18203	15573	1
21	20	20.965876908735797	19.942235448338963	18924	15573	1
22	20	21.893020352450286	19.950256622589386	19595	15573	1
23	20	23.17835693359375	20.024617787953968	20521	15630	1
24	20	24.119399746981536	19.99342524897945	21201	15606	1
25	20	25.00144375887784	19.98684884836008	21832	15606	1
26	20	26.06923162286932	19.96061472849803	22602	15581	1
27	20	27.165031849254262	19.939806414080095	23396	15573	0
28	20	28.150738525390626	19.961629231770832	24101	15581	0
29	20	29.141106068004262	19.95016451998874	24822	15573	0
30	20	30.087309126420454	19.926454286317565	25502	15557	0
31	20	31.116686456853696	19.91494283590231	26239	15548	0
32	20	32.039255038174716	19.919131442233247	26911	15557	0
2	21	1.9346941861239344	20.996263108811938	5202	16335	0
3	21	2.728376631303267	21.025751062341637	5775	16359	0
4	21	3.920316245339133	21.00626380164344	6636	16343	0
5	21	4.857637994939631	21.000154787355715	7315	16343	0
6	21	5.939420249245384	21.010539011912304	8094	16351	0
7	21	6.900445834073154	20.96622391434403	8782	16318	0
8	21	7.868184592507103	20.970446887317003	9486	16318	0
9	21	8.880992265181108	20.93008395358249	10215	16286	0
10	21	9.837187056107956	20.93193700292089	10904	16294	0
11	21	10.778436556729405	20.93273430901605	11583	16294	1
12	21	12.012603482333098	21.04574694934192	12468	16376	1
13	21	12.983539650656962	21.01140917528857	13173	16351	1
14	21	13.944853071732956	20.99954031179617	13861	16343	1
15	21	15.03421825062145	20.998013058224238	14647	16343	1
16	21	15.941171542080967	20.99310000307925	15303	16335	1
17	21	17.05638094815341	20.98237623609938	16105	16327	1
18	21	18.065369762073864	20.968908636419624	16835	16318	1
19	21	19.002855890447446	20.962259378519143	17506	16310	1
20	21	19.964972478693184	20.947547706397803	18203	16302	1
21	21	21.006526322798297	20.942322602143157	18956	16302	1
22	21	21.930135276100852	20.932955630190737	19620	16294	1
23	21	23.17582674893466	21.005724932696367	20521	16343	1
24	21	24.10922352183949	20.98126000756616	21193	16327	1
25	21	25.01537919477983	20.977995176573057	21840	16327	1
26	21	26.109661865234376	20.967253538939328	22634	16318	1
27	21	27.114250599254262	20.93747278161951	23355	16294	0
28	21	28.18833895596591	20.956140741571648	24134	16310	0
29	21	29.108493874289774	20.941002923089105	24797	16294	0
30	21	30.136864124644887	20.932939134202563	25534	16294	0
31	21	31.06786942915483	20.925158526446367	26206	16286	0
32	21	32.09598166725852	20.913674569344735	26952	16278	0
2	22	1.889147394353693	22.049210282059402	5169	17105	0
3	22	2.751247475363991	22.04998559350366	5792	17105	0
4	22	3.93368779962713	22.021387048669762	6644	17080	0
5	22	4.878271345658735	22.01095608548001	7324	17072	0
6	22	5.948997220126065	22.003381677576012	8102	17072	0
7	22	6.907410777698865	21.9951391821509	8790	17064	0
8	22	7.916213711825285	21.97420852248733	9519	17048	0
9	22	8.85855907093395	21.971593908361488	10199	17048	0
10	22	9.83309353915128	21.978717425922017	10895	17056	0
11	22	10.803897927024149	21.96370607668215	11600	17039	0
12	22	12.048560125177557	22.000890783361488	12493	17072	1
13	22	13.005196033824575	21.98450751777168	13189	17056	1
14	22	13.837188443270598	21.96849541191582	13787	17048	1
15	22	15.033123779296876	21.96266133076436	14647	17039	1
16	22	15.9793476451527	21.966658858565598	15327	17048	1
17	22	17.058933327414774	21.94796065596847	16105	17031	1
18	22	17.968568004261364	21.942033097550677	16761	17023	1
19	22	19.026959228515626	21.915870460304053	17523	17007	1
20	22	19.98593250621449	21.90742726368947	18219	16998	1
21	22	20.939243386008524	21.897436193517738	18907	16990	1
22	22	21.912307461825286	21.89762864671312	19603	16990	1
23	22	23.17232000177557	22.00851467923001	20513	17072	1
24	22	24.10495106090199	21.966012765695382	21185	17039	1
25	22	24.99314852627841	21.97804658906954	21823	17056	1
26	22	26.151964777166196	21.99310467694257	22659	17064	0
27	22	27.118794944069602	21.972256497219878	23364	17048	0
28	22	28.179275235262786	21.977557208086992	24125	17056	0
29	22	29.126973655007102	21.94023778417089	24805	17023	0
30	22	30.07855613014915	21.92610622096706	25494	17015	0
31	22	31.11077714399858	21.90062816722973	26239	16998	0
32	22	32.08981989080256	21.89194852811796	26943	16990	0
2	23	1.937152238325639	23.041336746903156	5210	17826	0
3	23	2.760119767622514	23.027199685036603	5800	17818	0
4	23	3.8932429920543323	23.000874837239586	6619	17793	0
5	23	4.884896434437144	22.986938476562504	7332	17785	0
6	23	5.969722817160866	22.996693104237053	8110	17793	0
7	23	6.8822115811434665	22.977491774000566	8774	17777	0
8	23	7.840820035067472	22.971943623310814	9462	17777	0
9	23	8.905975064364348	22.967058061479452	10232	17768	0
10	23	9.88359596946023	22.96671989372185	10936	17768	0
11	23	10.772868485884233	22.968017578125004	11575	17768	0
12	23	12.0184101451527	23.047838915575735	12476	17834	0
13	23	12.97683133212003	23.012650223465656	13165	17801	1
14	23	13.883175659179688	23.010329787795612	13820	17801	1
15	23	15.040592262961649	23.003291499507323	14655	17801	1
16	23	16.022213745117188	22.979801212345162	15360	17785	1
17	23	16.987801014293325	22.997509655651747	16056	17793	1
18	23	18.048271595348012	22.961449425499723	16818	17768	1
19	23	19.02508933327415	22.958664352829395	17523	17768	1
20	23	19.96400701349432	22.947045678490994	18203	17760	1
21	23	21.000164794921876	22.935619457347975	18948	17752	1
22	23	21.906711647727274	22.931465217659067	19603	17744	1
23	23	23.16842762340199	23.011940895974103	20513	17801	1
24	23	24.12095059481534	22.988318640906535	21201	17785	1
25	23	25.00665116743608	23.007115819432716	21840	17801	1
26	23	26.180040949041196	22.999167502463404	22684	17793	0
27	23	27.10939275568182	22.978858191687785	23355	17777	0
28	23	28.106102405894887	22.949104927681592	24068	17760	0
29	23	29.181031383167614	22.939817686338685	24846	17752	0
30	23	30.077610085227274	22.931234273824607	25494	17744	0
31	23	31.107145552201704	22.920940777202986	26239	17736	0
32	23	32.072347190163356	22.908709001970724	26927	17727	0
3	24	2.8761087590997865	24.018088950767176	5882	18538	0
4	24	3.876876553622159	24.00560423704955	6603	18530	0
5	24	4.916267811168324	24.002516737929337	7356	18522	0
6	24	5.932194519042969	24.018245662654845	8086	18538	0
7	24	6.879423384232956	23.99697408590231	8765	18522	0
8	24	7.895735029740768	23.97428660349803	9503	18506	0
9	24	8.89708473899148	23.96830130912162	10224	18498	0
10	24	9.82823153409091	23.951205966708898	10895	18489	0
11	24	10.786688787286932	23.948129464914135	11583	18481	0
12	24	12.054941073330967	24.059518625070385	12501	18563	1
13	24	12.977322387695313	23.99528049778294	13165	18522	1
14	24	13.943607399680399	23.994843354096286	13861	18522	1
15	24	14.977519364790483	23.9808410094665	14606	18506	1
16	24	16.06037458939986	23.97367625193553	15385	18506	1
17	24	17.00433183149858	23.97726412936374	16065	18506	1
18	24	18.022517533735797	23.95708953582489	16802	18489	1
19	24	19.01527654474432	23.946045471741275	17514	18481	1
20	24	19.977376487038352	23.940216889252536	18211	18481	1
21	24	20.976183527166196	23.93717337943412	18932	18481	1
22	24	21.89001298384233	23.95938797684403	19587	18489	1
23	24	23.16464899236506	24.01781951629364	20513	18538	1
24	24	24.11673639470881	23.9744433153857	21193	18506	1
25	24	25.031589577414774	23.9915331591357	21856	18514	0
26	24	26.186979536576704	24.031159272065036	22692	18547	0
28	24	28.225032182173297	23.978608552400058	24158	18506	0
29	24	29.095357444069602	23.952646616342907	24781	18489	0
30	24	30.123300448330966	23.92476564699465	25526	18465	0
31	24	31.135987437855114	23.90973780176661	26255	18457	0
32	24	32.084163041548294	23.915131989900058	26943	18465	0
2	25	1.8914181795987213	25.04584949940175	5177	19284	0
3	25	2.81727294921875	25.008004953195385	5841	19259	0
4	25	3.898574551669034	25.016052246093754	6619	19259	0
5	25	4.853709550337357	25.00931088559263	7307	19259	0
6	25	5.936487093838778	25.006844735360364	8094	19259	0
7	25	6.902525190873581	24.97706947670327	8790	19235	0
8	25	7.88279696377841	24.976824786211996	9495	19235	0
9	25	8.862075528231536	24.96329257724522	10199	19227	0
10	25	9.842866099964489	24.958110087626693	10904	19218	0
11	25	10.790160855379973	24.96147251988317	11592	19218	0
12	25	12.02889570756392	25.028646933065883	12485	19268	1
13	25	12.983002818714489	25.01533192127675	13173	19259	1
14	25	13.897843516956677	25.012992240287165	13828	19259	1
15	25	15.049937577681108	25.001043646185252	14655	19251	1
16	25	15.931905295632104	24.979486138971005	15294	19235	1
17	25	17.086290949041196	24.968865471917233	16130	19227	1
18	25	17.98213445490057	24.97082849451014	16777	19227	1
19	25	19.000442227450286	24.9463292027379	17506	19210	1
20	25	19.940516801313922	24.93010264903576	18186	19202	1
21	25	20.996511008522727	24.939761050112615	18948	19210	1
22	25	21.92659246271307	24.95012877868103	19620	19210	1
23	25	23.167245760830966	25.011518598676805	20513	19259	1
24	25	24.10745350230824	24.957637202632323	21193	19218	0
25	25	25.03838944868608	24.948355459952143	21856	19210	0
26	25	26.182740367542614	24.96068621111346	22684	19218	0
27	25	27.055387739701704	24.939244175816444	23314	19210	0
28	25	28.138997580788352	24.956323022240994	24093	19218	0
29	25	29.20365045720881	24.91064563098255	24863	19186	0
30	25	30.138353937322446	24.91514903575451	25534	19186	0
31	25	31.080783913352274	24.914318737683	26214	19186	0
32	25	32.102065762606536	24.903156452350792	26952	19177	0
2	26	1.9624346646395594	26.033739244615713	5226	20005	0
3	26	2.761649114435369	26.010831815702424	5800	19988	0
4	26	3.86960088556463	26.024001112929337	6603	19997	0
5	26	4.908990062366832	26.006446632179056	7348	19980	0
6	26	6.0226014570756385	25.99109711518159	8151	19972	0
7	26	6.930408547141337	25.948526468362896	8806	19939	0
9	26	8.862690041281962	25.966306394284913	10199	19956	0
10	26	9.910203136097302	25.945430721248595	10953	19939	0
11	26	10.789539406516337	25.948158057960306	11592	19939	0
12	26	12.070510586825286	26.034720755912165	12509	20005	1
13	26	13.05784579190341	26.096028095967064	13222	20046	1
14	26	13.870974176580257	26.011926049584744	13812	19988	1
15	26	15.037389304421167	25.921013909417233	14647	19923	1
16	26	16.0416035045277	25.95552901534347	15376	19948	1
17	26	17.06873085715554	25.958157376126128	16114	19948	1
18	26	18.05524070046165	25.932706815702424	16826	19931	1
19	26	18.99352860884233	25.961475819080803	17506	19948	1
20	26	20.00260065252131	25.933242935318134	18227	19931	1
21	26	20.958913352272727	25.926545564118808	18915	19923	1
22	26	21.92783536044034	25.943594167898368	19620	19939	1
23	26	23.168408203125	26.026417775197075	20513	19997	1
24	26	24.156689453125	25.998399339280688	21225	19980	0
25	26	25.00357998934659	25.962314365146398	21832	19948	0
27	26	27.07325439453125	25.954407288147525	23331	19948	0
28	26	28.193166281960227	25.954404538816163	24134	19948	0
29	26	29.13089932528409	25.938774590019708	24814	19931	0
30	26	30.161885764382102	25.908977336711715	25551	19915	0
31	26	31.088970947265626	25.920323827245216	26223	19923	0
32	26	32.11946355646307	25.908611675640486	26968	19915	0
2	27	1.9519810069691048	27.01390336870074	5218	20718	0
3	27	2.7687187888405536	27.0111485386754	5808	20709	0
4	27	3.9673285744406956	27.00725273613458	6668	20709	0
5	27	4.869772200150923	26.99698398349522	7324	20701	0
6	27	5.908283996582031	26.99002817514781	8069	20701	0
7	27	6.840899103338069	26.974499951611772	8741	20685	0
8	27	7.920635986328126	26.974585180884013	9519	20685	0
9	27	8.867803122780542	26.94461197036881	10199	20668	0
10	27	9.871800925514917	26.94642103040541	10928	20668	0
11	27	10.80541825727983	26.945299303209463	11600	20668	0
12	27	12.077285489169036	27.01312805725648	12517	20718	1
13	27	12.982854392311792	26.985065632038292	13173	20693	1
14	27	13.894549005681819	26.99318440755209	13828	20701	1
15	27	15.046450250799007	26.99369303385417	14655	20701	1
16	27	15.996849476207387	26.966851311760983	15344	20685	1
17	27	17.038392223011364	26.967692607157943	16089	20685	1
18	27	18.02555819424716	26.95384697441583	16802	20668	1
19	27	19.032008500532672	26.928874797649218	17531	20652	1
20	27	19.995082231001422	26.92261731946791	18227	20652	1
21	27	21.042170854048297	26.91249428139077	18981	20644	1
22	27	21.91966219815341	26.911446786141614	19612	20644	1
23	27	23.210369873046876	27.01376040346988	20546	20718	0
24	27	24.15585992986506	26.97985289977478	21225	20693	0
25	27	24.95828912908381	27.00064609287022	21799	20709	0
26	27	26.164601828835227	26.97170663094736	22675	20685	0
27	27	27.114888694069602	26.9519444371129	23355	20668	0
28	27	28.234670188210227	26.949929177224103	24166	20668	0
29	27	29.144166148792614	26.92144610430744	24822	20652	0
30	27	30.091093306107954	26.915108895516614	25502	20644	0
31	27	31.11734674627131	26.913517032657662	26239	20644	0
32	27	32.083924449573864	26.921600066863743	26935	20652	0
3	28	2.8097607699307527	28.004745895798145	5833	21438	0
4	28	3.977105990323153	28.007071830130915	6676	21438	0
5	28	4.877957846901634	27.997746098148934	7324	21430	0
6	28	5.936836658824574	28.00620304142033	8094	21438	0
7	28	6.929408402876422	27.974357536247187	8806	21414	0
8	28	7.940985662286933	27.971943623310814	9535	21414	0
9	28	8.858357932350854	27.966142534135702	10199	21406	0
10	28	9.886692116477274	27.956607852970162	10936	21398	0
11	28	10.791156838156962	27.961540153434687	11592	21406	0
12	28	12.07475807883523	28.019834226316163	12517	21447	1
13	28	12.98924782492898	27.99193401164837	13173	21430	1
14	28	13.892926025390626	28.013516262844878	13828	21447	1
15	28	15.045559692382813	27.989055461711715	14655	21422	1
16	28	15.98406122381037	27.984645534206084	15335	21422	1
17	28	17.072165471857247	27.972985619897244	16114	21414	1
19	28	18.97305408824574	27.95804850260417	17490	21406	1
20	28	19.942106489701704	27.94120060001408	18186	21389	1
21	28	21.062256969105114	27.931707158818977	18997	21381	1
22	28	21.90626775568182	27.93510808171453	19603	21389	0
23	28	23.166957231001422	28.023127925288573	20513	21447	0
24	28	24.120281982421876	27.987180417722413	21201	21422	0
25	28	25.053637140447446	27.970096072635137	21873	21414	0
26	28	26.153077281605114	27.962452931447075	22667	21406	0
27	28	27.127855890447446	27.924470918672583	23364	21381	0
28	28	28.117793412642047	27.944859960057716	24076	21389	0
29	28	29.139080810546876	27.92313199429899	24814	21373	0
30	28	30.15231989080256	27.940048630173145	25551	21389	0
31	28	31.180690141157672	27.895608438027875	26288	21357	0
32	28	32.10349731445313	27.904491527660475	26952	21365	0
2	29	1.9595639315518463	29.026213224943696	5226	22176	0
3	29	2.7918462579900565	29.015103176907378	5825	22168	0
4	29	3.957448508522727	29.018014718820385	6660	22176	0
5	29	4.919942405007102	29.002986873592345	7356	22159	0
6	29	5.920423056862571	28.99439521308418	8077	22159	0
7	29	6.9884432705965915	28.96918109515766	8847	22135	0
8	29	7.861151677911933	28.96152145798142	9478	22135	0
9	29	8.949405739524149	28.95091728691582	10265	22127	0
10	29	9.82332930131392	28.95645993894285	10895	22127	0
11	29	10.820069469105114	28.94168778153153	11608	22118	0
12	29	12.062505271218042	29.02651290206222	12509	22176	0
13	29	13.033373468572444	28.982479610958617	13206	22151	1
14	29	13.895937555486507	28.989402427329676	13828	22151	1
15	29	15.031452248313212	28.99137919657939	14647	22151	1
16	29	15.951626586914063	28.98090424408784	15311	22143	1
17	29	17.076387994939633	28.97918041332348	16122	22143	1
18	29	18.00366044477983	28.96152145798142	16785	22135	1
19	29	18.9622314453125	28.96317380613035	17482	22135	1
20	29	19.999798583984376	28.917402937605576	18227	22102	1
21	29	21.00718106356534	28.92817481788429	18956	22110	0
22	29	21.884034312855114	28.93765726175394	19587	22118	0
23	29	23.17971912730824	28.99752395217483	20521	22159	0
24	29	24.054408402876422	28.969912417300115	21152	22135	0
25	29	25.033739679509946	28.971295330975508	21856	22143	0
26	29	26.09952448064631	28.97205689576295	22626	22143	0
27	29	27.128896262428977	28.956149264498876	23364	22127	0
28	29	28.15720270330256	28.94453883815456	24109	22118	0
29	29	29.140553977272727	28.93107811180321	24814	22110	0
30	29	30.100986550071024	28.91852191547016	25510	22102	0
31	29	31.113210227272727	28.91919825098536	26239	22102	0
32	29	32.01635575727983	28.939546052400058	26894	22118	0
2	30	1.933312572132457	30.06248570347692	5202	22929	0
3	30	2.8164683948863636	30.019706107474665	5841	22905	0
4	30	3.9430941495028407	30.014905774915544	6652	22897	0
5	30	4.980824973366477	29.997870917792795	7397	22888	0
6	30	5.870494911887429	29.990901362788573	8045	22880	0
7	30	6.998436390269887	29.97545012053069	8856	22872	0
8	30	7.89152499112216	29.97916171787022	9503	22872	0
9	30	8.894139792702417	29.95581164660755	10224	22856	0
10	30	9.881465287642046	29.945075507636545	10936	22847	0
11	30	10.803990866921167	29.957299034874723	11600	22856	0
12	30	12.076679299094462	30.024248002885702	12517	22905	0
13	30	13.091462291370739	30.000738470404002	13246	22888	1
14	30	13.878894875266337	29.9875169358812	13812	22880	1
15	30	15.019345092773438	29.971095179652313	14639	22864	1
16	30	16.014121038263497	29.943208711641333	15352	22847	1
17	30	17.05430020419034	29.94412148965372	16105	22847	1
18	30	18.003521728515626	29.92620134783221	16785	22831	1
19	30	18.9366493918679	29.93155429599522	17465	22839	1
20	30	20.00492831143466	29.90500400302647	18235	22815	0
21	30	20.99884421608665	29.908198726069823	18948	22823	0
22	30	21.84125144264915	29.931994189013235	19554	22839	0
23	30	23.18338678533381	30.021493172860364	20521	22905	0
24	30	24.146954345703126	29.97194472304336	21217	22864	0
25	30	25.033725807883524	29.93441909927506	21856	22839	0
26	30	26.146593683416196	29.941391403610645	22659	22847	0
27	30	27.091942249644887	29.944745587873033	23339	22847	0
28	30	28.20977616743608	29.946606885205522	24150	22847	0
29	30	29.093559681285512	29.9475499058629	24781	22847	0
30	30	30.15787686434659	29.91093980943835	25551	22823	0
31	30	31.045419588955966	29.919847643053213	26190	22831	0
32	30	32.032776988636364	29.90070129944398	26903	22815	0
2	31	1.9483348499644884	31.028674976245778	5218	23634	0
3	31	2.8401784723455252	30.991762453371344	5857	23609	0
4	31	3.8892895785245027	30.984605943834463	6611	23601	0
5	31	4.963914767178622	30.987701690948764	7389	23609	0
6	31	5.884855513139204	30.985188802083336	8053	23601	0
7	31	6.984152776544746	30.968464619404564	8847	23593	0
8	31	7.903679310191762	30.95083590670749	9511	23577	0
9	31	8.88135986328125	30.926584054757885	10215	23560	0
10	31	9.86184248490767	30.90960418426239	10920	23552	0
11	31	10.823691350763495	30.927403355503944	11616	23560	0
12	31	12.088341175426137	31.033519298106704	12526	23642	0
13	31	12.95462840687145	30.976913314681873	13148	23601	1
14	31	13.983922507546167	30.971076484199045	13894	23593	1
15	31	15.032180508700286	30.98517230609516	14647	23601	1
16	31	16.000991543856536	30.970950014956365	15344	23593	1
17	31	17.032824152166196	30.95485542915963	16089	23585	1
18	31	18.027231112393466	30.942928829708617	16802	23577	1
19	31	19.020861261541196	30.948009594066725	17523	23577	0
20	31	19.95237149325284	30.931821531003663	18194	23568	0
21	31	21.02073641690341	30.91329928561374	18964	23552	0
22	31	21.89401910955256	30.931780291033224	19595	23568	0
23	31	23.20004938299006	30.991344555004225	20537	23609	0
24	31	24.088970947265626	30.941677883938628	21176	23577	0
25	31	24.996480490944602	30.914786673880915	21832	23552	0
26	31	26.141119939630684	30.927425350154845	22659	23560	0
27	31	27.152569580078126	30.928384866800396	23388	23560	0
28	31	28.082298694957387	30.928390365463123	24052	23560	0
29	31	29.082737038352274	30.91906463348114	24773	23560	0
30	31	30.084340598366477	30.896344159100508	25502	23536	0
31	31	31.037620960582387	30.89320992134713	26182	23536	0
32	31	32.01733231977983	30.901820827174834	26894	23544	0
2	32	1.9722419045188209	32.03778955957912	5235	24371	0
3	32	2.857900862260298	32.016564721459744	5874	24355	0
4	32	3.9805912364612923	31.9779173704955	6676	24330	0
5	32	4.8461911288174715	31.963230442356423	7307	24314	0
6	32	5.924203075062144	31.945065610043642	8077	24306	0
7	32	6.9786096746271316	31.945445017771682	8839	24306	0
8	32	7.8693331631747165	31.92000820400479	9486	24281	0
9	32	8.873827570134944	31.904108820734802	10207	24273	0
10	32	9.836404696377842	31.92192173863317	10904	24289	0
11	32	10.812258356267757	31.931145745354733	11608	24289	0
12	32	12.088479891690342	32.0076183972058	12526	24347	0
13	32	13.067142555930399	31.991067422402878	13230	24338	1
14	32	13.865192482688212	31.969999296171178	13804	24322	1
15	32	14.985564908114348	31.9577977635839	14615	24314	1
16	32	16.050463312322446	31.9509739231419	15385	24306	1
17	32	17.042402510209516	31.961369145023934	16097	24314	0
18	32	18.03765702681108	31.92976283167934	16810	24289	0
19	32	18.92740534002131	31.925124709670612	17457	24289	0
20	32	20.013129216974434	31.894777590090094	18235	24265	0
21	32	20.92461991743608	31.904004346143022	18891	24273	0
22	32	21.85483731356534	31.93296305338542	19562	24297	0
23	32	23.19354081587358	32.00488006316864	20529	24347	0
24	32	24.175918301669036	31.984455280475792	21242	24330	0
25	32	24.95148093483665	31.94359746709601	21799	24297	0
26	32	26.179255814985797	31.931976043426243	22684	24289	0
27	32	27.1003456809304	31.900699649845162	23347	24273	0
28	32	28.126235684481536	31.885556332699892	24084	24257	0
29	32	29.08232088955966	31.912791209177932	24773	24281	0
30	32	30.01502685546875	31.88972981770834	25444	24265	0
31	32	31.132808061079547	31.88128112243103	26255	24257	0
32	32	32.05508533824574	31.885655308628948	26919	24257	0
2	33	1.9816253662109373	33.01062396625141	5235	25076	0
3	33	2.7533615112304686	33.00949674039274	5792	25076	0
4	33	3.968714349920099	33.00254643070806	6668	25076	0
5	33	4.949722012606534	32.997273213154564	7381	25068	0
6	33	5.96538515957919	32.990573092623876	8110	25059	0
7	33	6.949845470081677	32.9717979087486	8823	25051	0
8	33	7.8624056729403415	32.96985413147523	9478	25051	0
9	33	8.929964655095882	32.93950701189471	10248	25027	0
10	33	9.915753173828126	32.95199997360642	10961	25035	0
11	33	10.80352616743608	32.957264943165825	11600	25043	0
12	33	12.040721269087358	33.01966376777168	12493	25084	0
13	33	13.093186534534802	32.98267426361909	13246	25059	1
14	33	13.863225486061792	32.96463590054899	13804	25043	0
15	33	15.016157393022018	32.9798864416174	14639	25059	0
16	33	15.979075761274858	32.9985131615991	15327	25068	0
17	33	17.070234541459516	32.96600231823621	16114	25043	0
18	33	17.98685358220881	32.97661198796453	16777	25051	0
19	33	18.974399636008524	32.96696458421312	17490	25043	0
20	33	19.995370760830966	32.937197573550115	18227	25027	0
21	33	21.039388205788352	32.924432428033505	18981	25018	0
22	33	21.880657958984376	32.95149134730434	19587	25035	0
23	33	23.23329412286932	33.04075388865428	20562	25100	0
25	33	25.046387828480114	33.01012358794342	21864	25076	0
26	33	26.04530029296875	32.93552048141892	22585	25027	0
27	33	27.253813032670454	32.940249331362615	23454	25027	0
28	33	28.042439963600852	32.92015721776464	24027	25010	0
29	33	29.041219260475852	32.92147964615006	24748	25010	0
30	33	30.08597745028409	32.89403032182574	25502	24994	0
31	33	31.14340875799006	32.9096520226281	26264	25002	0
32	33	32.00845447887074	32.89524552628801	26886	24994	0
2	34	1.9936874389648436	34.044204849380634	5251	25829	0
3	34	2.777976018732244	34.02195451066301	5816	25813	0
4	34	3.9777974909002127	33.983645327456365	6676	25788	0
5	34	4.8949720902876415	33.98070354289837	7340	25780	0
6	34	5.9317201094193885	33.98467632671734	8086	25788	0
7	34	6.958429232510654	33.97031107034769	8823	25772	0
8	34	7.8503442937677566	33.96008355767877	9470	25772	0
