x	y	new_x	new_y	pixel_x	pixel_y	selected
25	9	25.068814844639807	9.113058184294422	21864	7660	0
26	9	26.148177787763384	8.973083769794002	22643	7553	0
27	9	27.206527397138387	8.955887867196259	23396	7545	0
28	9	28.136319449387813	8.998724009424047	24068	7578	0
29	9	29.222898166109054	8.927539363570277	24846	7520	0
30	9	30.17561663582005	8.910556947169281	25534	7512	0
31	9	31.12358854463269	8.898749518287556	26214	7504	0
32	9	32.093424664543	8.913264526914588	26919	7512	0
2	10	1.8201241113058804	10.02017335079176	5145	8323	0
3	10	2.8093232521978213	9.976017973348164	5849	8290	0
4	10	3.882955286117241	9.974713791646229	6627	8290	0
5	10	4.875595475112115	9.96944848304372	7340	8282	0
6	10	5.904409074022992	9.981493346894267	8077	8290	0
7	10	6.906342873540718	9.953512970107552	8798	8274	0
8	10	7.954013416055667	9.943851351203405	9552	8266	0
9	10	8.800668355815773	9.92893810870936	10158	8258	0
10	10	9.904131148562074	9.888916289325252	10953	8225	0
11	10	10.807519586862899	9.912703578247617	11608	8241	0
12	10	12.069291447181094	10.017417189251681	12509	8315	0
13	10	12.963417557214552	9.999704677427829	13156	8307	0
14	10	13.947950775911163	9.983863591078684	13861	8290	0
15	10	15.001494040521782	9.988757351588774	14623	8298	0
16	10	16.028290281534737	9.974901960569646	15360	8290	0
17	10	17.04874109081364	9.987115150075322	16097	8298	0
18	10	18.04364055381549	9.964815422023891	16810	8282	0
19	10	18.993055617347668	9.933647121549185	17490	8258	0
20	10	20.034615692625287	9.915270886613648	18244	8241	0
21	10	20.995912451950456	9.936146689102788	18932	8258	0
22	10	21.943016799544417	9.932370994123108	19612	8258	0
23	10	23.199634734481776	10.00431652667811	20521	8307	0
24	10	24.090417118984913	9.96966333774173	21160	8282	0
25	10	25.05577361991031	9.948800536014573	21856	8266	0
26	10	26.184937913759967	9.968530218697449	22667	8282	0
27	10	27.153161259609913	9.972785573369183	23364	8282	0
28	10	28.17621336222238	9.965249236923695	24101	8282	0
29	10	29.224182824067483	9.93865925741837	24855	8258	0
30	10	30.140246832289296	9.92911806662521	25510	8258	0
31	10	31.166955482986904	9.922001860066914	26247	8249	0
32	10	32.071499279256834	9.912991647763102	26903	8241	0
2	11	1.8367273421928394	11.058608529813622	5153	9077	0
3	11	2.725501405894077	11.056715892569368	5792	9077	0
4	11	3.8553302738824033	10.997458419457681	6603	9036	0
5	11	4.841930902085705	10.993946845221414	7315	9036	0
6	11	5.883274782219889	10.995034803724076	8061	9036	0
7	11	6.870941092593252	10.964458380044844	8774	9011	0
8	11	7.884185860531749	10.952816539815725	9503	9003	0
9	11	8.778766606011532	10.937765762944927	10142	8995	0
10	11	9.913567267137672	10.954884345221414	10961	9003	0
11	11	10.746830620906891	10.944851862475478	11559	8995	0
12	11	12.048055661837985	10.995803901432877	12501	9036	0
13	11	12.968162727790434	10.973041619955158	13156	9019	0
14	11	13.869674230762387	10.975296910033633	13804	9019	0
15	11	14.994883057196754	10.969488990681056	14615	9011	0
16	11	16.022471782015234	10.947547809960062	15352	8995	0
17	11	17.00439258479855	10.952073443630887	16065	9003	0
18	11	18.035268031926254	10.935841650171666	16802	8987	0
19	11	18.95009743379841	10.931086108288959	17465	8987	0
20	11	20.01094406232204	10.891258616083942	18227	8954	0
21	11	20.939740643685933	10.927660749632148	18891	8987	0
22	11	21.90573113165575	10.930384067141958	19587	8987	0
23	11	23.210654430345958	10.989321310958521	20529	9028	0
24	11	24.04743947092113	10.981059668844592	21127	9019	0
25	11	25.067374470565206	10.951250974372899	21864	9003	0
26	11	26.12603551217255	10.959018587531531	22626	9003	0
27	11	27.156075375498293	10.943646212864351	23364	8995	0
28	11	28.15873422818195	10.937650808838987	24084	8995	0
29	11	29.19207471704157	10.928310787731222	24830	8987	0
30	11	30.108906183264523	10.912793351930354	25485	8970	0
31	11	31.124297609090263	10.890423830314603	26214	8954	0
32	11	32.07690763364892	10.893441375595573	26903	8962	0
2	12	1.8486215508880273	12.013530919370096	5161	9781	0
3	12	2.7803697868468817	12.000954392779569	5833	9765	0
4	12	3.8333325918280186	12.009325514994394	6586	9773	0
5	12	4.860243534444404	12.006283336690723	7324	9773	0
6	12	5.865261764352577	12.012650973059138	8053	9773	0
7	12	6.92630373318266	11.963097542390695	8815	9740	0
8	12	7.867753639308088	11.969822357588285	9486	9748	0
9	12	8.789326105139521	11.971791630903168	10150	9748	0
10	12	9.86282605842469	11.949590434942545	10928	9732	0
11	12	10.801701087343394	11.948468263908353	11600	9732	0
12	12	12.095941148206151	12.082166731624861	12534	9830	0
13	12	12.944217203961419	12.028068508267937	13140	9789	0
14	12	13.885255574636961	12.015033533754906	13820	9781	0
15	12	15.01562249741956	12.096804221114771	14631	9839	0
16	12	15.998028522743452	11.999212290674048	15335	9765	0
17	12	17.031631782549116	11.998497933015695	16081	9765	0
18	12	18.03275432890803	11.978781935345433	16802	9748	0
19	12	18.98613181146783	11.97100337417671	17490	9748	0
20	12	20.01354952662301	11.95749626672856	18227	9740	0
21	12	20.980593879021924	11.9426206580192	18924	9724	0
22	12	21.94367581239322	11.946240343855102	19612	9732	0
23	12	23.19080896746868	12.028632330787557	20513	9789	0
24	12	24.077678984552964	12.002671861862389	21152	9773	0
25	12	25.079033714763668	11.992813178776625	21873	9765	0
26	12	26.130100815062644	12.001612641886211	22626	9765	0
27	12	27.103537870159457	11.988145220974635	23323	9757	0
28	12	28.220386687606776	11.977124680318106	24125	9748	0
29	12	29.14379159844818	11.963755791497338	24797	9740	0
30	12	30.14995406374573	11.958169569349076	25518	9740	0
31	12	31.103503946291287	11.934216691774104	26206	9716	0
32	12	32.162493104000575	11.91686272728069	26968	9708	0
