x	y	new_x	new_y	pixel_x	pixel_y	selected
24	11	24.045180376838232	10.887412406302786	11482	5065	0
28	11	27.98017489748303	10.955168303068692	12907	5090	0
29	11	28.936739408052883	10.974388878624717	13255	5098	0
30	11	29.93648974388433	10.970039436409063	13616	5094	0
32	11	31.898593263928166	10.884213559262387	14328	5065	0
2	12	1.964139636285704	11.939871323294176	3486	5446	1
3	12	2.995461994706235	11.931336274018161	3859	5446	1
4	12	3.8374357611884893	11.934920027449326	4166	5446	1
5	12	4.942212135004241	11.94868867891329	4568	5450	1
6	12	5.986199150258061	11.97910040778083	4944	5462	1
7	12	6.819555498356193	11.961552800358955	5248	5454	1
8	12	7.975622116710265	11.997325725383588	5665	5466	1
9	12	8.79618731882777	11.987096838048988	5960	5466	1
10	12	9.81998302062712	11.916620477899777	6333	5438	1
11	12	10.881773797635041	11.893719922314895	6718	5430	1
12	12	12.022175646475537	11.866156500739022	7128	5421	1
13	12	13.042339618389422	11.91017192118877	7500	5438	1
14	12	13.876654301293833	11.946555197775902	7799	5450	1
15	12	15.037283366621885	11.949359515765767	8221	5450	1
16	12	15.84534050436581	11.916110476932012	8512	5438	1
17	12	17.01550734852234	11.950838656038853	8938	5450	1
19	12	18.996606334841626	11.957166242169906	9655	5454	0
20	12	19.777864620156954	11.965576446808138	9937	5458	0
21	12	20.90481664044825	11.92541009026605	10347	5442	0
22	12	21.892401371606336	11.880003508146821	10703	5425	0
28	12	27.929112499116233	11.963349488404422	12891	5454	0
30	12	29.843956580528843	11.950907389322918	13583	5450	0
31	12	31.040792473840497	11.945202526745497	14017	5450	0
2	13	1.964139636285704	12.946517092043214	3486	5815	1
3	13	2.977189422193155	12.947641733530405	3855	5815	1
5	13	4.932642595800339	12.95723415065456	4564	5819	1
6	13	5.879032739147343	12.981396649334881	4904	5827	1
7	13	6.952271060166855	13.00058010891751	5293	5835	1
8	13	7.908012562747453	12.929384798616976	5641	5806	1
9	13	8.771600645591768	12.994477967958193	5952	5831	1
10	13	9.921833021069004	12.954447703318554	6370	5815	1
11	13	10.877562095676613	12.896700747378238	6714	5794	1
12	13	12.075936295867505	12.875599629170186	7148	5786	1
13	13	12.897533019743353	12.914807843732405	7447	5802	1
14	13	14.006870459647198	12.951724490603885	7849	5815	1
15	13	14.966138744785772	12.964518504099804	8197	5819	1
16	13	15.985529420602377	12.9360601751654	8565	5810	1
17	13	16.836193792420815	12.978623948655686	8873	5827	1
18	13	18.040591416855204	12.986049892666104	9307	5827	1
19	13	18.878093184389137	12.989967689857826	9614	5831	0
20	13	19.833456324236423	12.976655427400056	9958	5823	0
21	13	20.876317917491516	12.930179355380771	10335	5806	0
22	13	21.92949749010181	12.908003248609939	10716	5798	0
23	13	23.079769911269796	12.870389646238035	11134	5786	0
24	13	24.03833118283371	12.909841176625845	11482	5798	0
25	13	25.096827166112835	12.92201246656813	11863	5806	0
28	13	27.927223447221436	12.966121364284206	12887	5819	0
29	13	29.014751175410066	12.95638185793215	13284	5819	0
30	13	29.92618281161623	12.96412672438063	13612	5819	0
2	14	1.9515806172228507	13.93284675666878	3482	6171	1
3	14	2.963453059822185	13.94635834565034	3851	6179	1
4	14	3.873871816229496	13.972541602882183	4179	6187	1
5	14	5.039694393382352	13.951675552505634	4600	6179	1
6	14	5.822924583745759	13.967202401375989	4883	6183	1
7	14	6.894505841699661	13.9782024761578	5272	6187	1
8	14	7.892737203054297	14.01994694890203	5633	6204	1
9	14	8.863656022430003	13.9969322960656	5985	6195	1
11	14	10.917241851668553	13.928297987929339	6730	6171	1
12	14	11.997326604920815	13.851822586746906	7119	6142	1
13	14	12.994828858526583	13.9337939013232	7480	6171	1
14	14	14.034235475289874	13.979376440649638	7857	6187	1
15	14	14.939392366020925	13.946248372395836	8184	6179	1
16	14	16.00794948388009	13.947130907763235	8574	6179	1
17	14	16.847771139705884	13.992001370266754	8877	6195	1
18	14	18.012879798854637	14.010174450573624	9299	6200	1
19	14	18.892738860117362	13.99843618032095	9618	6195	1
20	14	19.81918348769796	13.983574669640346	9954	6191	0
21	14	20.883741560025452	13.938469139305324	10339	6175	0
22	14	21.88550246570984	13.890902957400764	10699	6159	0
28	14	27.984602017639986	13.946523305532098	12911	6179	0
2	15	1.994966670938207	14.940101417335304	3499	6540	1
4	15	3.874014047475961	14.949737823761263	4179	6544	1
5	15	5.014958584470446	14.95454502964879	4592	6544	1
8	15	7.872168907752402	15.004629599081504	5629	6564	1
9	15	8.881687630355625	15.00769785288218	5993	6564	1
10	15	9.887158976421096	14.951982652818835	6358	6544	1
11	15	10.908060341399182	14.936378822670328	6726	6535	1
12	15	12.068681121411906	14.915956789308842	7148	6531	1
13	15	13.108677376449377	14.933659733952704	7525	6535	1
14	15	13.971214605132916	14.949703457119229	7836	6544	1
15	15	15.058097459611847	14.961249274176522	8229	6548	1
16	15	15.943474540883061	14.948785180444117	8549	6544	1
17	15	16.916356979991516	14.981855512739303	8901	6552	1
19	15	19.016427570878108	15.015089430250564	9663	6564	1
20	15	19.8454009871677	15.008606506897523	9962	6564	1
22	15	21.96523757865526	14.911897401551943	10728	6527	0
23	15	23.08519126926612	14.866335482210728	11134	6511	0
24	15	24.009987119096433	14.920190759607264	11469	6531	0
31	15	30.950664813701923	14.960398356119793	13984	6548	0
2	16	1.964139636285704	15.971332800434363	3486	6912	1
3	16	2.946836169488828	15.962877428209458	3843	6912	1
4	16	3.9328239061174344	15.967613151481558	4199	6912	1
5	16	4.9267351659714365	15.969119785068271	4559	6912	1
6	16	5.8725329092724845	16.015668714368665	4904	6929	1
7	16	6.987939342654129	16.04817818306588	5305	6941	1
8	16	7.9840634721436645	16.026463963963963	5665	6933	1
9	16	8.778879295107464	16.01489477759009	5956	6929	1
