x	y	new_x	new_y	pixel_x	pixel_y	selected
8	10	8.024050882653782	10.012683215442005	8643	8987	0
9	10	8.91542593996896	9.99582981418919	9290	8978	0
10	10	9.895662949262839	9.98227561057151	10002	8970	0
11	10	10.866834240088883	10.002602792000985	10707	8987	0
12	10	11.924693363783861	10.066413398261544	11477	9028	0
13	10	13.01094416840082	9.999423190280124	12263	8978	0
14	10	13.886352263508746	10.031369046048003	12902	9003	0
15	10	15.02036342233352	10.000220496375283	13722	8978	0
16	10	15.997551429352427	10.003930719049128	14434	8987	0
17	10	17.097319523314052	9.974940394496059	15229	8962	0
18	10	17.856110514690325	10.016251847550675	15786	8995	0
19	10	19.01419129382407	9.968856124190598	16622	8962	0
20	10	19.954073456017213	9.96763954506264	17302	8954	0
21	10	20.94626536487726	9.9690911920221	18022	8962	0
22	10	21.956332445682847	10.005720533766189	18760	8987	0
23	10	23.032686737267216	10.055365210180884	19538	9019	0
24	10	24.047857073575056	9.963325844154703	20275	8954	0
25	10	24.908326021973764	10.014841440561655	20898	8995	0
26	10	26.03629704253668	9.967231269355294	21717	8954	0
27	10	27.02053095901524	9.978627247853323	22438	8962	0
28	10	28.082349790138267	9.994001508833053	23208	8978	0
29	10	28.991820462401247	9.98347706837697	23863	8970	0
30	10	30.090409186300796	9.952647441142314	24666	8946	0
31	10	30.984346893517213	9.937768059807855	25313	8937	0
32	10	31.953552108316874	9.9321539251654	26018	8929	0
2	11	1.9667435553488284	11.012576541385137	4252	9716	0
3	11	2.8095584636886293	11.044067382812502	4858	9740	0
4	11	3.942400585717057	11.008812706749719	5685	9716	0
5	11	4.922320708195189	11.003202696104308	6398	9708	0
6	11	5.9547358872389955	11.022021869281392	7143	9724	0
7	11	6.918846113148985	11.005799439576297	7848	9716	0
8	11	8.024847232999436	11.011144139745214	8651	9716	0
9	11	8.891109699051212	10.970763335356843	9273	9691	0
10	11	9.934754382406885	10.973424688115852	10035	9691	0
11	11	10.89848434413798	11.015360239389782	10732	9716	0
12	11	11.987956372125426	11.095265431447073	11526	9781	0
13	11	12.998905224940042	11.015576061901747	12255	9716	0
14	11	13.85685561203795	11.040632093274917	12878	9740	0
15	11	14.964114634770034	10.983447375598255	13681	9699	0
16	11	15.965534838812077	10.973830214491837	14410	9691	0
17	11	17.007916108211063	11.005325179916245	15163	9716	0
18	11	17.90131235230319	10.96540488853111	15819	9683	0
19	11	19.05273850830629	10.990741351703267	16654	9699	0
20	11	19.9595900421487	10.968820932749157	17310	9683	0
21	11	20.94416564528076	10.977273752023509	18022	9691	0
22	11	21.940314506031324	11.018297899950733	18743	9724	0
23	11	22.993290817226303	11.066057909716358	19513	9757	0
24	11	24.06563304616958	10.990654747765344	20292	9699	0
25	11	24.91077018376129	11.013141528980153	20906	9716	0
26	11	26.007366654027937	10.961319382126268	21701	9683	0
27	11	27.025727902793456	10.962573077227619	22438	9683	0
28	11	28.097119471289506	11.001936629011825	23216	9708	0
29	11	28.975212837718683	10.9833044103674	23855	9699	0
30	11	30.11144771532873	10.942687163481843	24674	9667	0
31	11	30.97851342056998	10.938198880032378	25305	9667	0
32	11	31.99322909318567	10.944563582136825	26042	9667	0
2	12	2.013632470813346	12.015294805303348	4284	10445	0
3	12	2.8667468895492387	12.029774158924548	4899	10461	0
4	12	3.9957057703160275	11.998418034733952	5726	10437	0
5	12	4.961419719067438	12.028869628906248	6423	10453	0
6	12	6.03475049709897	12.027244774070946	7201	10453	0
7	12	6.947879145430658	12.015393781232403	7864	10445	0
8	12	8.034222949439194	11.999957660297015	8651	10437	0
9	12	8.907191016065886	11.999388548704953	9290	10437	0
10	12	9.908696641771304	11.984401943447352	10011	10428	0
11	12	10.893700730988996	12.00139418593398	10732	10437	0
12	12	12.020672869197941	12.081684284382037	11551	10494	0
